인허가일자,폐업일자,소재지전체주소,도로명전체주소,사업장명,좌표정보(x),좌표정보(y),위생업태명,영업장주변구분명,다중이용업소여부
20130603,20190627,대구광역시 북구 복현동 336-4번지,대구광역시 북구 복현로 25-1 (복현동),봉구스밥버거,346554.6472,267232.5677,한식,학교정화(상대),N
20130604,20140911,대구광역시 북구 산격동 1667번지 섬유제품관지하1층,"대구광역시 북구 유통단지로 60 (산격동, 섬유제품관지하1층)",국수나라,345250.7566,268519.3873,한식,기타,N
20130827,20140213,대구광역시 북구 태전동 957-12번지,대구광역시 북구 칠곡중앙대로75길 10 (태전동),신마왕떡볶이,339512.0958,271019.7756,분식,주택가주변,N
20071030,20110131,대구광역시 북구 구암동 765-2번지 동재빌딩201,,소담구이,341072.1288,272624.3254,호프/통닭,유흥업소밀집지역,N
20071030,20100118,대구광역시 북구 대현동 270-9번지 늘푸른B동 106호상가,,구가네생고기,345385.3825,265816.9768,한식,아파트지역,N
20071031,20181031,대구광역시 북구 노원동1가 4-16번지,대구광역시 북구 침산남로9길 5 (노원동1가),풍천식당,342663.8332,266625.5172,한식,주택가주변,N
20071101,20080804,대구광역시 북구 노원동3가 1202번지,,동네식당,342485.8993,267860.0882,한식,기타,N
20071101,20120604,대구광역시 북구 침산동 1200-8번지,대구광역시 북구 오봉로 90 (침산동),동태마루,342469.9165,267269.9552,한식,기타,N
20120328,20131128,대구광역시 북구 서변동 1780-2번지,대구광역시 북구 호국로51길 5-17 (서변동),황금오리,344218.9179,270427.2752,한식,아파트지역,N
20120328,20140613,대구광역시 북구 산격동 1218-23번지,대구광역시 북구 산격로 87 (산격동),친구야,344971.6054,267598.9859,정종/대포집/소주방,주택가주변,N
20120329,20160121,대구광역시 북구 태전동 542-1번지 남영아파트상가 1동 103호,"대구광역시 북구 칠곡중앙대로46길 15, 1동 103호 (태전동, 남영아파트상가)",멕시카나치킨,339762.8143,269744.5982,통닭(치킨),주택가주변,N
20120329,20150616,대구광역시 북구 침산동 285-4번지 지하1층 102호,"대구광역시 북구 침산로 144, 지하1층 102호 (침산동)",퍼스트,343657.4722,266590.7101,호프/통닭,기타,Y
20120330,20120831,대구광역시 북구 동천동 934-1번지,"대구광역시 북구 대천로18길 1, 1층 (동천동)",황강나드리김밥,340568.1381,271838.6571,김밥(도시락),기타,N
20071113,20100112,대구광역시 북구 산격동 1235-1번지,,오렌지레스구이,345116.7157,267712.3516,호프/통닭,주택가주변,N
20071114,20080507,대구광역시 북구 태전동 1049-6번지 (2층),,비어숲(원),339613.6683,270615.5062,호프/통닭,기타,N
20080626,20090210,대구광역시 북구 고성동2가 63-2번지,,장충동왕족발보쌈본점,343153.1653,265544.2426,한식,주택가주변,N
20080627,20140110,대구광역시 북구 구암동 706-8번지,대구광역시 북구 학정로42길 16 (구암동),미앙,340439.2347,270568.0688,한식,주택가주변,N
20080627,20091203,대구광역시 북구 태전동 1074-25번지,,먹고삽시다,339700.2851,270554.2908,한식,주택가주변,N
20080627,20100806,대구광역시 북구 대현동 270-2번지,,시골밥상,345491.0459,265792.3309,한식,기타,N
20080627,20110214,대구광역시 북구 노원동2가 350-1번지,,왕눈이야식,341932.715,266473.0019,한식,기타,N
20080630,20170103,대구광역시 북구 산격동 837-16번지,대구광역시 북구 연암로 114-2 (산격동),아리수라이브까페,343930.3603,267217.4916,경양식,주택가주변,Y
20080701,20080909,대구광역시 북구 칠성동2가 538-18번지,,경복마을,344359.6847,265266.4454,한식,기타,N
20080701,20121026,대구광역시 북구 대현동 390-9번지,대구광역시 북구 대현남로6길 1 (대현동),미광식당,345116.5018,265753.3342,한식,주택가주변,N
20080702,20150708,대구광역시 북구 노원동2가 93-1번지,대구광역시 북구 팔달로41길 78 (노원동2가),초원식당,342080.0945,266804.2624,한식,,N
20080703,20140711,대구광역시 북구 산격동 288-1번지,대구광역시 북구 유통단지로8길 50 (산격동),장수돈가,345337.461,268300.3989,식육(숯불구이),기타,Y
20080704,20160211,대구광역시 북구 동천동 892-2번지,대구광역시 북구 팔거천동로 224 (동천동),뼈큰청진동해장국,340572.1257,272633.7411,한식,유흥업소밀집지역,N
20071122,20090223,대구광역시 북구 서변동 1728-3번지,,얼음막걸리,343991.2777,270825.275,정종/대포집/소주방,주택가주변,N
20071123,20140106,대구광역시 북구 동천동 909-7번지,대구광역시 북구 동천로 126 (동천동),레아모,340782.7087,272501.7109,경양식,,Y
20071126,20191206,대구광역시 북구 복현동 73번지,대구광역시 북구 복현로 127 (복현동),부어치킨복현1호점,346025.98,267937.0152,통닭(치킨),아파트지역,N
20071126,20100201,대구광역시 북구 산격동 1417-4번지,,저팔계,344998.5967,266840.4825,한식,주택가주변,N
20071126,20190416,대구광역시 북구 태전동 964-2번지,대구광역시 북구 영송로 30 (태전동),봉대박스파게티(보건대점),339331.9288,270843.1125,경양식,주택가주변,N
20071126,20110825,대구광역시 북구 구암동 779-6번지,,중화반점,341609.5335,272386.6922,중국식,주택가주변,N
20071126,20080411,대구광역시 북구 구암동 775-3번지,,이스탄불,341663.9656,272501.1618,한식,주택가주변,N
20071127,20100402,대구광역시 북구 학정동 927-21번지,,미사또,341355.0391,273568.2914,경양식,주택가주변,N
20071128,20110914,대구광역시 북구 태전동 687-27번지,,대통숯불막창,339278.5575,269268.373,한식,주택가주변,N
20080709,20190705,대구광역시 북구 태전동 407번지,대구광역시 북구 칠곡중앙대로 319 (태전동),화야감자탕,339514.003,270446.8035,한식,주택가주변,N
20080711,20140414,대구광역시 북구 동천동 895-1번지,대구광역시 북구 동암로 96 (동천동),뽕필,340809.9092,272661.4173,경양식,유흥업소밀집지역,N
20080711,20100705,대구광역시 북구 동천동 929-9번지,,참산호아나고,340451.8167,271904.3975,한식,주택가주변,N
20080711,20101111,대구광역시 북구 침산동 338-13번지,,가림구내식당,343536.0597,266866.0927,한식,,N
20080711,20131210,대구광역시 북구 동천동 911-5번지,대구광역시 북구 동천로24길 17 (동천동),홍고추불닭발,340917.1074,272427.0364,호프/통닭,유흥업소밀집지역,N
20080714,20200923,대구광역시 북구 구암동 817-5,대구광역시 북구 구암로54길 3-35 (구암동),장가네숯불갈비,341350.2792,271812.3633,한식,주택가주변,N
20080715,20150609,대구광역시 북구 구암동 693-2번지,대구광역시 북구 팔거천동로4길 25 (구암동),자갈치회수산,340190.2736,270695.2898,회집,주택가주변,N
20080716,20110615,대구광역시 북구 학정동 937-1번지,,둘리김밥(학정점),341343.7986,273479.4199,김밥(도시락),주택가주변,N
20071128,20091224,대구광역시 북구 태전동 1074-26번지,,벤치참치,339715.1354,270552.6468,한식,주택가주변,N
20071129,20090522,대구광역시 북구 읍내동 1346번지,,동아비빔밥전문점,339781.9273,271574.8274,한식,주택가주변,N
20080820,20111129,대구광역시 북구 동천동 900-1번지 2층,,유객주(동천점),340788.4658,272540.517,호프/통닭,유흥업소밀집지역,N
20080821,20150413,대구광역시 북구 관음동 1360-18번지,대구광역시 북구 칠곡중앙대로91길 32 (관음동),5000대포,339384.6052,271826.1527,한식,주택가주변,N
20080825,20170608,대구광역시 북구 태전동 420-5번지 화성파크드림상가 108동 101호,"대구광역시 북구 칠곡중앙대로 312, 108동 101호 (태전동, 화성파크드림상가)",김밥명가태전점,339616.1379,270352.154,김밥(도시락),아파트지역,N
20080827,20140117,대구광역시 북구 산격동 288-1번지,대구광역시 북구 유통단지로8길 50 (산격동),베네치아의여름,345337.461,268300.3989,경양식,기타,Y
20071205,20081210,대구광역시 북구 산격동 1412-9번지,,장충왕족발,345008.7616,266997.2353,기타,기타,N
20071206,20150122,대구광역시 북구 노원동1가 366-1번지,대구광역시 북구 옥산로 53 (노원동1가),이츠모,342755.115,266170.438,분식,기타,N
20071207,20161118,대구광역시 북구 산격동 1264-30번지,대구광역시 북구 대동로 29-1 (산격동),운희네식당,345307.6458,267518.9112,한식,주택가주변,N
20071207,20081105,대구광역시 북구 학정동 927-9번지,,구어조은닭,341331.36,273593.0928,통닭(치킨),주택가주변,N
20071210,20120730,대구광역시 북구 산격동 497-9번지,대구광역시 북구 동북로37길 13-5 (산격동),미도락,345586.3698,267801.3914,경양식,주택가주변,N
20071210,20200204,대구광역시 북구 대현동 119-40번지,대구광역시 북구 경대로7길 38-1 (대현동),리본,345304.7907,266236.1612,분식,학교정화(상대),N
20071210,20090909,대구광역시 북구 동천동 933-3번지,,봉쥬르,340538.4985,271842.7583,정종/대포집/소주방,주택가주변,N
20071227,20101025,대구광역시 북구 서변동 1732-8번지 102호,,구어조은닭,344029.6351,270649.0298,통닭(치킨),주택가주변,N
20071228,20170112,대구광역시 북구 동천동 897-1번지,대구광역시 북구 동천로 138-8 (동천동),꾼(칠곡점),340856.9057,272605.8714,호프/통닭,유흥업소밀집지역,N
20080102,20080306,대구광역시 북구 복현동 472-5번지,,마산아구찜,346245.5038,266881.4641,한식,학교정화(상대),N
20080102,20110927,대구광역시 북구 대현동 253-1번지,,삼성식당,344687.6068,266421.9184,한식,학교정화(상대),N
20080102,20141209,대구광역시 북구 대현동 246번지,대구광역시 북구 대현로3길 17-8 (대현동),선비촌반점,344792.5369,266439.5266,중국식,주택가주변,N
20080103,20130321,대구광역시 북구 동천동 895-1번지,대구광역시 북구 동암로 96 (동천동),예송쫄면전문점,340809.9092,272661.4173,한식,유흥업소밀집지역,N
20080103,20130308,대구광역시 북구 산격동 848-31번지,대구광역시 북구 연암로 98 (산격동),춤추는산곰장어생막창,343900.1734,267044.5346,한식,주택가주변,N
20080109,20111202,대구광역시 북구 동천동 931-1번지,,떡볶는아지야,340576.0237,271895.6482,한식,주택가주변,N
20071213,20091229,대구광역시 북구 산격동 481-16번지,,황토불이훈맥보쌈,345594.6385,268022.6193,한식,주택가주변,N
20071213,20091229,대구광역시 북구 학정동 929-2번지,,애프터눈,341403.875,273581.8994,한식,주택가주변,N
20080911,20210317,대구광역시 북구 침산동 578-1,대구광역시 북구 침산로 229-1 (침산동),인생곰탕,343421.4509,267400.5644,한식,,N
20080912,20140428,대구광역시 북구 구암동 775-9번지,대구광역시 북구 동암로38길 3 (구암동),우촌보쌈칼국수,341666.972,272523.5879,한식,주택가주변,N
20080128,20121005,대구광역시 북구 노원동3가 35-14번지,대구광역시 북구 노원로 131 (노원동3가),추풍령감자탕,342150.6914,267472.7501,한식,기타,N
20080128,20100803,대구광역시 북구 학정동 369번지,,큰집식당,341085.9858,273801.7402,한식,주택가주변,N
20080131,20190722,대구광역시 북구 구암동 830-3번지,대구광역시 북구 구암로 248 (구암동),뜨락,341275.8216,271489.3851,한식,주택가주변,N
20120109,20150330,대구광역시 북구 칠성동2가 2-2번지 침산푸르지오1차 106동 104호,"대구광역시 북구 침산로21길 23, 106동 104호 (칠성동2가, 침산푸르지오1차)",미숙이네떡뽀끼,343318.9557,266167.7849,분식,아파트지역,N
20120109,20160307,대구광역시 북구 구암동 670번지 (1층),"대구광역시 북구 팔거천동로2길 2, 1층 (구암동)",어돼,339882.4703,270586.669,한식,주택가주변,N
20060605,20070316,대구광역시 북구 관음동 208번지,,유성실비식당,339352.4304,272515.9162,한식,주택가주변,N
20111222,20200323,대구광역시 북구 서변동 1779-4번지,대구광역시 북구 호국로 247 (서변동),서변동닭갈비닭계장,344248.2078,270443.3473,기타,주택가주변,N
20080508,20150821,대구광역시 북구 침산동 269-10번지 명성푸르지오 105동 C6호,"대구광역시 북구 침산로 153 (침산동, 명성푸르지오105동C6호)",파스타피노,343538.5631,266594.6065,경양식,,N
20080509,20131010,대구광역시 북구 동천동 902-2번지 호수빌딩 102호,"대구광역시 북구 동천로 127 (동천동,호수빌딩 102호)",촌생막창,340739.8219,272547.267,호프/통닭,기타,N
20080509,20110712,대구광역시 북구 노곡동 322번지,,스모프치킨,341034.097,268438.3929,통닭(치킨),,N
20080513,20181206,대구광역시 북구 복현동 430-4번지,대구광역시 북구 경진로1길 48 (복현동),맛돼지양돼지,345991.51,267229.9598,호프/통닭,기타,N
20080513,20180226,대구광역시 북구 대현동 270-9번지 늘푸른주상복합 B 01호,대구광역시 북구 대현로 106 (대현동),첼로레스호프,345385.3825,265816.9768,호프/통닭,아파트지역,N
20080514,20100708,대구광역시 북구 태전동 995-4번지,,투앤투,339710.0066,271184.176,호프/통닭,기타,N
20080515,20110215,대구광역시 북구 노원동1가 484번지,,청풍,342673.2718,266296.7755,한식,기타,N
20080515,20100406,대구광역시 북구 칠성동2가 313번지,,해마루,344059.0298,265327.9906,한식,기타,N
20080515,20100324,대구광역시 북구 노원동2가 210-1번지,,송악,342289.1293,266664.6118,한식,기타,N
20111228,20191104,대구광역시 북구 학정동 942-9번지,"대구광역시 북구 학정로 498, 1,2층 (학정동)",하바나,341143.0327,273217.0301,한식,주택가주변,Y
20111230,20150414,대구광역시 북구 동천동 911-8번지 (1층),"대구광역시 북구 동천로24길 7 (동천동, (1층))",도로시,340831.6208,272426.0473,김밥(도시락),유흥업소밀집지역,N
